title,outlet,uploaded,description,url,clean_title,clean_description
South Korea's Dunamu Launches Bitcoin 'Fear and Greed' Index to Guide Traders - CoinDesk,Coindesk,6 days ago,"Dunamu, operator of cryptocurrency exchange Upbit, has created a ""fear and greed"" index to help...",https://www.coindesk.com/south-koreas-dunamu-launches-bitcoin-fear-and-greed-index-to-guide-traders,South Korea s Dunamu Launches Bitcoin Fear and Greed Index to Guide Traders CoinDesk,Dunamu operator of cryptocurrency exchange Upbit has created a fear and greed index to help
"Bitcoin, U.S. tech stocks seen as biggest market bubbles - investor surveys By Reuters",Investing.com,6 days ago,"There is growing angst among investors over financial market price bubbles, and top of the list of...",https://uk.investing.com/news/economy/bitcoin-overtakes-long-tech-as-most-crowded-trade--bofa-fund-manager-survey-2281101,Bitcoin U S tech stocks seen as biggest market bubbles investor surveys By Reuters,There is growing angst among investors over financial market price bubbles and top of the list of
New OCC Rule Is a Win in the Fight Against Financial Censorship,Electronic Frontier Foundations,5 days ago,"The rule is a huge win for civil liberties, and for the many sectors who have found themselves in the bad graces of corporate financial services, like cryptocurrency projects ...",https://www.eff.org/fr/deeplinks/2021/01/new-occ-rule-win-fight-against-financial-censorship,New OCC Rule Is a Win in the Fight Against Financial Censorship,The rule is a huge win for civil liberties and for the many sectors who have found themselves in the bad graces of corporate financial services like cryptocurrency projects
Almost 90% see market bubbles in Deutsche Bank investor survey,Reuters,6 days ago,"Nearly 90% of respondents in Deutsche Bank’s monthly investor survey said financial markets now had a number of price bubbles, with cryptocurrency Bitcoin and U.S. tech stocks ...",https://www.reuters.com/article/us-markets-bubbles-deutschebank-idUSKBN29O0Z8,Almost 90 see market bubbles in Deutsche Bank investor survey,Nearly 90 of respondents in Deutsche Bank s monthly investor survey said financial markets now had a number of price bubbles with cryptocurrency Bitcoin and U S tech stocks
Look Who’s Getting Into the Cryptocurrency Space,ETF Trends via Yahoo Finance,3 days ago,"As Bitcoin, the primary digital currency soars, more institutional investors are entering the crypto asset class. BlackRock, the world's largest asset...",https://finance.yahoo.com/news/look-getting-cryptocurrency-space-152332084.html,Look Who s Getting Into the Cryptocurrency Space,As Bitcoin the primary digital currency soars more institutional investors are entering the crypto asset class BlackRock the world s largest asset
Dubai financial regulator working on regulations for cryptocurrencies,The Forex Market,6 days ago,"The Dubai Financial Services Authority, the financial regulatory agency for the special economic...",https://www.fxstreet.com/cryptocurrencies/news/dubai-financial-regulator-working-on-regulations-for-cryptocurrencies-202101191038,Dubai financial regulator working on regulations for cryptocurrencies,The Dubai Financial Services Authority the financial regulatory agency for the special economic
UBS Wealth warns clients crypto prices can actually go to zero,Financial Planning.com,6 days ago,"As Wall Street jumps on the Bitcoin rally like never before, the Swiss firm says prices may rise in...",https://www.financial-planning.com/articles/ubs-wealth-warns-crypto-investors-bitcoin-could-go-to-zero,UBS Wealth warns clients crypto prices can actually go to zero,As Wall Street jumps on the Bitcoin rally like never before the Swiss firm says prices may rise in
Ethereum Open Interest Reaches All-Time High Alongside Record Breaking Rally,NewsBTC,6 days ago,"At the same time, open interest in Ethereum Futures contracts has never been higher, suggesting that...",https://www.newsbtc.com/analysis/eth/ethereum-open-interest-reaches-all-time-high-alongside-record-breaking-rally/,Ethereum Open Interest Reaches All Time High Alongside Record Breaking Rally,At the same time open interest in Ethereum Futures contracts has never been higher suggesting that
"Top 3 Price Prediction Bitcoin, Ethereum, Ripple: Ethereum explodes targeting record highs at...",The Forex Market,6 days ago,"BTC/USD gradually ascends toward $40,000 after Grayscale bought $590 million worth of Bitcoin....",https://www.fxstreet.com/cryptocurrencies/news/top-3-price-prediction-bitcoin-ethereum-ripple-ethereum-explodes-targeting-record-highs-at-2-000-crypto-bull-cycle-on-track-202101191014,Top 3 Price Prediction Bitcoin Ethereum Ripple Ethereum explodes targeting record highs at,BTC USD gradually ascends toward 40 000 after Grayscale bought 590 million worth of Bitcoin
Ex-Real Madrid ace makes history after becoming first player to move for BITCOIN,The US Sun,6 days ago,FORMER Real Madrid striker David Barral has become the first footballer to be transferred for...,https://www.the-sun.com/sport/premier-league/2167309/david-barral-bitcoin-transfer-real-madrid/,Ex Real Madrid ace makes history after becoming first player to move for BITCOIN,FORMER Real Madrid striker David Barral has become the first footballer to be transferred for
2021 Is Bitcoin's Year: How to Get in on the Digital Gold Rush,NewsBTC,6 days ago,After the economic turmoil of 2020 and increased adoption of Bitcoin by mainstream financial...,https://www.newsbtc.com/opinion/2021-is-bitcoins-year-how-to-get-in-on-the-digital-gold-rush/,2021 Is Bitcoin s Year How to Get in on the Digital Gold Rush,After the economic turmoil of 2020 and increased adoption of Bitcoin by mainstream financial
"Bitcoin, U.S. tech stocks seen as biggest market bubbles - investor surveys",Reuters,6 days ago,"There is growing angst among investors over financial market price bubbles, and top of the list of...",https://www.reuters.com/article/markets-survey-bofa-int-idUSKBN29O0UE,Bitcoin U S tech stocks seen as biggest market bubbles investor surveys,There is growing angst among investors over financial market price bubbles and top of the list of
What’s the Point of No Return for Bitcoin Price?,Investing.com,6 days ago,"The price of Bitcoin is keeping around $37,000 with a ‘real’ volume of $7.5 billion, less than what is seen by Ethereum’s $8 bln as the second-largest cryptocurrency caught ...",http://in.investing.com/news/whats-the-point-of-no-return-for-bitcoin-price-2571372,What s the Point of No Return for Bitcoin Price,The price of Bitcoin is keeping around 37 000 with a real volume of 7 5 billion less than what is seen by Ethereum s 8 bln as the second largest cryptocurrency caught
Major exchange lists token of project delivering new use cases for BTC,The Cointelegraph,6 days ago,"As reported by Cointelegraph, the layer-one blockchain has an ambitious vision to bring smart...",https://cointelegraph.com/news/major-exchange-lists-token-of-project-delivering-new-use-cases-for-btc,Major exchange lists token of project delivering new use cases for BTC,As reported by Cointelegraph the layer one blockchain has an ambitious vision to bring smart
Almost 90% See Market Bubbles in Deutsche Bank Investor Survey,US News & World Report,6 days ago,"Nearly 90% of respondents in Deutsche Bank's monthly investor survey said financial markets now had a number of price bubbles, with cryptocurrency Bitcoin and U.S. tech stocks ...",https://money.usnews.com/investing/news/articles/2021-01-19/almost-90-see-market-bubbles-in-deutsche-bank-investor-survey,Almost 90 See Market Bubbles in Deutsche Bank Investor Survey,Nearly 90 of respondents in Deutsche Bank s monthly investor survey said financial markets now had a number of price bubbles with cryptocurrency Bitcoin and U S tech stocks
Travel App Maps.me Notches $50 Million,PYMNTS.com,7 days ago,"Offline travel app Maps.me has raised $50 million in a funding round led by Alameda Research, joined by new investors cryptocurrency lender Genesis...",https://www.pymnts.com/news/investment-tracker/2021/travel-app-maps-me-notches-50-million-for-multi-currency-wallet/,Travel App Maps me Notches 50 Million,Offline travel app Maps me has raised 50 million in a funding round led by Alameda Research joined by new investors cryptocurrency lender Genesis
Ethereum Climbs 10.10% In Rally,Investing.com,6 days ago,"It was the largest one-day percentage gain since Sunday, January 3, 2021. The move upwards pushed Ethereum's market cap up to $151.74B, or 14.62% of the...",https://in.investing.com/news/ethereum-climbs-1010-in-rally-2570084,Ethereum Climbs 10 10 In Rally,It was the largest one day percentage gain since Sunday January 3 2021 The move upwards pushed Ethereum s market cap up to 151 74B or 14 62 of the
Huobi Global Connects to European Banking System via UK’s BCB Group,CoinDesk via Yahoo Finance,7 days ago,"Announced Tuesday, customers of Huobi’s over-the-counter (OTC) platform will be able to settle...",https://finance.yahoo.com/news/huobi-global-connects-european-banking-150057010.html,Huobi Global Connects to European Banking System via UK s BCB Group,Announced Tuesday customers of Huobi s over the counter OTC platform will be able to settle
"Bitcoin Steady as Analysts Say Getting Back to $40,000 Is Key",Bloomberg via Yahoo Finance,7 days ago,"Bitcoin hovered near $36,000 on Monday, below a level that strategists at JPMorgan Chase & Co. see...",https://finance.yahoo.com/news/jpmorgan-strategists-40-000-key-014704047.html,Bitcoin Steady as Analysts Say Getting Back to 40 000 Is Key,Bitcoin hovered near 36 000 on Monday below a level that strategists at JPMorgan Chase Co see
New ‘market fear’ index lets traders bet on crypto volatility,The Cointelegraph,6 days ago,"COTI, a blockchain-powered fintech startup, has launched a new cryptocurrency index enabling traders...",https://cointelegraph.com/news/new-trading-index-lets-traders-bet-on-crypto-volatility,New market fear index lets traders bet on crypto volatility,COTI a blockchain powered fintech startup has launched a new cryptocurrency index enabling traders
Litecoin Climbs 10% In Rally By Investing.com,Investing.com,6 days ago,"It was the largest one-day percentage gain since January 13. The move upwards pushed Litecoin's market cap up to $10.331B, or 0.99% of the total ...",https://www.investing.com/news/cryptocurrency-news/litecoin-climbs-10-in-rally-2392181,Litecoin Climbs 10 In Rally By Investing com,It was the largest one day percentage gain since January 13 The move upwards pushed Litecoin s market cap up to 10 331B or 0 99 of the total
